,Unnamed: 0,spk,txt,emo,emo_address,wav_address,txt_normalized
5321,2753,4,422,angry,/home/ubuntu/efs/sts/Emotion_Speech_Dataset/0004/Angry/0004_000422.wav.emo.npy,/home/ubuntu/efs/sts/Emotion_Speech_Dataset/0004/Angry/0004_000422.wav,72
5322,2536,4,423,angry,/home/ubuntu/efs/sts/Emotion_Speech_Dataset/0004/Angry/0004_000423.wav.emo.npy,/home/ubuntu/efs/sts/Emotion_Speech_Dataset/0004/Angry/0004_000423.wav,73
5323,2710,4,424,angry,/home/ubuntu/efs/sts/Emotion_Speech_Dataset/0004/Angry/0004_000424.wav.emo.npy,/home/ubuntu/efs/sts/Emotion_Speech_Dataset/0004/Angry/0004_000424.wav,74
5324,2625,4,425,angry,/home/ubuntu/efs/sts/Emotion_Speech_Dataset/0004/Angry/0004_000425.wav.emo.npy,/home/ubuntu/efs/sts/Emotion_Speech_Dataset/0004/Angry/0004_000425.wav,75
5325,2794,4,426,angry,/home/ubuntu/efs/sts/Emotion_Speech_Dataset/0004/Angry/0004_000426.wav.emo.npy,/home/ubuntu/efs/sts/Emotion_Speech_Dataset/0004/Angry/0004_000426.wav,76
5326,2453,4,427,angry,/home/ubuntu/efs/sts/Emotion_Speech_Dataset/0004/Angry/0004_000427.wav.emo.npy,/home/ubuntu/efs/sts/Emotion_Speech_Dataset/0004/Angry/0004_000427.wav,77
5327,2630,4,428,angry,/home/ubuntu/efs/sts/Emotion_Speech_Dataset/0004/Angry/0004_000428.wav.emo.npy,/home/ubuntu/efs/sts/Emotion_Speech_Dataset/0004/Angry/0004_000428.wav,78
5328,2538,4,429,angry,/home/ubuntu/efs/sts/Emotion_Speech_Dataset/0004/Angry/0004_000429.wav.emo.npy,/home/ubuntu/efs/sts/Emotion_Speech_Dataset/0004/Angry/0004_000429.wav,79
5329,2571,4,430,angry,/home/ubuntu/efs/sts/Emotion_Speech_Dataset/0004/Angry/0004_000430.wav.emo.npy,/home/ubuntu/efs/sts/Emotion_Speech_Dataset/0004/Angry/0004_000430.wav,80
5330,2744,4,431,angry,/home/ubuntu/efs/sts/Emotion_Speech_Dataset/0004/Angry/0004_000431.wav.emo.npy,/home/ubuntu/efs/sts/Emotion_Speech_Dataset/0004/Angry/0004_000431.wav,81
5331,2521,4,432,angry,/home/ubuntu/efs/sts/Emotion_Speech_Dataset/0004/Angry/0004_000432.wav.emo.npy,/home/ubuntu/efs/sts/Emotion_Speech_Dataset/0004/Angry/0004_000432.wav,82
5332,2697,4,433,angry,/home/ubuntu/efs/sts/Emotion_Speech_Dataset/0004/Angry/0004_000433.wav.emo.npy,/home/ubuntu/efs/sts/Emotion_Speech_Dataset/0004/Angry/0004_000433.wav,83
5333,2601,4,434,angry,/home/ubuntu/efs/sts/Emotion_Speech_Dataset/0004/Angry/0004_000434.wav.emo.npy,/home/ubuntu/efs/sts/Emotion_Speech_Dataset/0004/Angry/0004_000434.wav,84
5334,2775,4,435,angry,/home/ubuntu/efs/sts/Emotion_Speech_Dataset/0004/Angry/0004_000435.wav.emo.npy,/home/ubuntu/efs/sts/Emotion_Speech_Dataset/0004/Angry/0004_000435.wav,85
5335,2469,4,436,angry,/home/ubuntu/efs/sts/Emotion_Speech_Dataset/0004/Angry/0004_000436.wav.emo.npy,/home/ubuntu/efs/sts/Emotion_Speech_Dataset/0004/Angry/0004_000436.wav,86
5336,2646,4,437,angry,/home/ubuntu/efs/sts/Emotion_Speech_Dataset/0004/Angry/0004_000437.wav.emo.npy,/home/ubuntu/efs/sts/Emotion_Speech_Dataset/0004/Angry/0004_000437.wav,87
5337,2555,4,438,angry,/home/ubuntu/efs/sts/Emotion_Speech_Dataset/0004/Angry/0004_000438.wav.emo.npy,/home/ubuntu/efs/sts/Emotion_Speech_Dataset/0004/Angry/0004_000438.wav,88
5338,2734,4,439,angry,/home/ubuntu/efs/sts/Emotion_Speech_Dataset/0004/Angry/0004_000439.wav.emo.npy,/home/ubuntu/efs/sts/Emotion_Speech_Dataset/0004/Angry/0004_000439.wav,89
5339,2750,4,440,angry,/home/ubuntu/efs/sts/Emotion_Speech_Dataset/0004/Angry/0004_000440.wav.emo.npy,/home/ubuntu/efs/sts/Emotion_Speech_Dataset/0004/Angry/0004_000440.wav,90
5340,2529,4,441,angry,/home/ubuntu/efs/sts/Emotion_Speech_Dataset/0004/Angry/0004_000441.wav.emo.npy,/home/ubuntu/efs/sts/Emotion_Speech_Dataset/0004/Angry/0004_000441.wav,91
5341,2708,4,442,angry,/home/ubuntu/efs/sts/Emotion_Speech_Dataset/0004/Angry/0004_000442.wav.emo.npy,/home/ubuntu/efs/sts/Emotion_Speech_Dataset/0004/Angry/0004_000442.wav,92
5342,2614,4,443,angry,/home/ubuntu/efs/sts/Emotion_Speech_Dataset/0004/Angry/0004_000443.wav.emo.npy,/home/ubuntu/efs/sts/Emotion_Speech_Dataset/0004/Angry/0004_000443.wav,93
5343,2789,4,444,angry,/home/ubuntu/efs/sts/Emotion_Speech_Dataset/0004/Angry/0004_000444.wav.emo.npy,/home/ubuntu/efs/sts/Emotion_Speech_Dataset/0004/Angry/0004_000444.wav,94
5344,2461,4,445,angry,/home/ubuntu/efs/sts/Emotion_Speech_Dataset/0004/Angry/0004_000445.wav.emo.npy,/home/ubuntu/efs/sts/Emotion_Speech_Dataset/0004/Angry/0004_000445.wav,95
5345,2638,4,446,angry,/home/ubuntu/efs/sts/Emotion_Speech_Dataset/0004/Angry/0004_000446.wav.emo.npy,/home/ubuntu/efs/sts/Emotion_Speech_Dataset/0004/Angry/0004_000446.wav,96
5346,2547,4,447,angry,/home/ubuntu/efs/sts/Emotion_Speech_Dataset/0004/Angry/0004_000447.wav.emo.npy,/home/ubuntu/efs/sts/Emotion_Speech_Dataset/0004/Angry/0004_000447.wav,97
5347,2726,4,448,angry,/home/ubuntu/efs/sts/Emotion_Speech_Dataset/0004/Angry/0004_000448.wav.emo.npy,/home/ubuntu/efs/sts/Emotion_Speech_Dataset/0004/Angry/0004_000448.wav,98
5348,2502,4,449,angry,/home/ubuntu/efs/sts/Emotion_Speech_Dataset/0004/Angry/0004_000449.wav.emo.npy,/home/ubuntu/efs/sts/Emotion_Speech_Dataset/0004/Angry/0004_000449.wav,99
5349,2525,4,450,angry,/home/ubuntu/efs/sts/Emotion_Speech_Dataset/0004/Angry/0004_000450.wav.emo.npy,/home/ubuntu/efs/sts/Emotion_Speech_Dataset/0004/Angry/0004_000450.wav,100
5350,2702,4,451,angry,/home/ubuntu/efs/sts/Emotion_Speech_Dataset/0004/Angry/0004_000451.wav.emo.npy,/home/ubuntu/efs/sts/Emotion_Speech_Dataset/0004/Angry/0004_000451.wav,101
5351,2608,4,452,angry,/home/ubuntu/efs/sts/Emotion_Speech_Dataset/0004/Angry/0004_000452.wav.emo.npy,/home/ubuntu/efs/sts/Emotion_Speech_Dataset/0004/Angry/0004_000452.wav,102
5352,2781,4,453,angry,/home/ubuntu/efs/sts/Emotion_Speech_Dataset/0004/Angry/0004_000453.wav.emo.npy,/home/ubuntu/efs/sts/Emotion_Speech_Dataset/0004/Angry/0004_000453.wav,103
5353,2477,4,454,angry,/home/ubuntu/efs/sts/Emotion_Speech_Dataset/0004/Angry/0004_000454.wav.emo.npy,/home/ubuntu/efs/sts/Emotion_Speech_Dataset/0004/Angry/0004_000454.wav,104
5354,2656,4,455,angry,/home/ubuntu/efs/sts/Emotion_Speech_Dataset/0004/Angry/0004_000455.wav.emo.npy,/home/ubuntu/efs/sts/Emotion_Speech_Dataset/0004/Angry/0004_000455.wav,105
5355,2564,4,456,angry,/home/ubuntu/efs/sts/Emotion_Speech_Dataset/0004/Angry/0004_000456.wav.emo.npy,/home/ubuntu/efs/sts/Emotion_Speech_Dataset/0004/Angry/0004_000456.wav,106
5356,2742,4,457,angry,/home/ubuntu/efs/sts/Emotion_Speech_Dataset/0004/Angry/0004_000457.wav.emo.npy,/home/ubuntu/efs/sts/Emotion_Speech_Dataset/0004/Angry/0004_000457.wav,107
5357,2515,4,458,angry,/home/ubuntu/efs/sts/Emotion_Speech_Dataset/0004/Angry/0004_000458.wav.emo.npy,/home/ubuntu/efs/sts/Emotion_Speech_Dataset/0004/Angry/0004_000458.wav,108
5358,2691,4,459,angry,/home/ubuntu/efs/sts/Emotion_Speech_Dataset/0004/Angry/0004_000459.wav.emo.npy,/home/ubuntu/efs/sts/Emotion_Speech_Dataset/0004/Angry/0004_000459.wav,109
5359,2713,4,460,angry,/home/ubuntu/efs/sts/Emotion_Speech_Dataset/0004/Angry/0004_000460.wav.emo.npy,/home/ubuntu/efs/sts/Emotion_Speech_Dataset/0004/Angry/0004_000460.wav,110
5360,2621,4,461,angry,/home/ubuntu/efs/sts/Emotion_Speech_Dataset/0004/Angry/0004_000461.wav.emo.npy,/home/ubuntu/efs/sts/Emotion_Speech_Dataset/0004/Angry/0004_000461.wav,111
5361,2796,4,462,angry,/home/ubuntu/efs/sts/Emotion_Speech_Dataset/0004/Angry/0004_000462.wav.emo.npy,/home/ubuntu/efs/sts/Emotion_Speech_Dataset/0004/Angry/0004_000462.wav,112
5362,2457,4,463,angry,/home/ubuntu/efs/sts/Emotion_Speech_Dataset/0004/Angry/0004_000463.wav.emo.npy,/home/ubuntu/efs/sts/Emotion_Speech_Dataset/0004/Angry/0004_000463.wav,113
5363,2627,4,464,angry,/home/ubuntu/efs/sts/Emotion_Speech_Dataset/0004/Angry/0004_000464.wav.emo.npy,/home/ubuntu/efs/sts/Emotion_Speech_Dataset/0004/Angry/0004_000464.wav,114
5364,2543,4,465,angry,/home/ubuntu/efs/sts/Emotion_Speech_Dataset/0004/Angry/0004_000465.wav.emo.npy,/home/ubuntu/efs/sts/Emotion_Speech_Dataset/0004/Angry/0004_000465.wav,115
5365,2714,4,466,angry,/home/ubuntu/efs/sts/Emotion_Speech_Dataset/0004/Angry/0004_000466.wav.emo.npy,/home/ubuntu/efs/sts/Emotion_Speech_Dataset/0004/Angry/0004_000466.wav,116
5366,2498,4,467,angry,/home/ubuntu/efs/sts/Emotion_Speech_Dataset/0004/Angry/0004_000467.wav.emo.npy,/home/ubuntu/efs/sts/Emotion_Speech_Dataset/0004/Angry/0004_000467.wav,117
5367,2673,4,468,angry,/home/ubuntu/efs/sts/Emotion_Speech_Dataset/0004/Angry/0004_000468.wav.emo.npy,/home/ubuntu/efs/sts/Emotion_Speech_Dataset/0004/Angry/0004_000468.wav,118
5368,2585,4,469,angry,/home/ubuntu/efs/sts/Emotion_Speech_Dataset/0004/Angry/0004_000469.wav.emo.npy,/home/ubuntu/efs/sts/Emotion_Speech_Dataset/0004/Angry/0004_000469.wav,119
5369,2605,4,470,angry,/home/ubuntu/efs/sts/Emotion_Speech_Dataset/0004/Angry/0004_000470.wav.emo.npy,/home/ubuntu/efs/sts/Emotion_Speech_Dataset/0004/Angry/0004_000470.wav,120
5370,2773,4,471,angry,/home/ubuntu/efs/sts/Emotion_Speech_Dataset/0004/Angry/0004_000471.wav.emo.npy,/home/ubuntu/efs/sts/Emotion_Speech_Dataset/0004/Angry/0004_000471.wav,121
5371,2473,4,472,angry,/home/ubuntu/efs/sts/Emotion_Speech_Dataset/0004/Angry/0004_000472.wav.emo.npy,/home/ubuntu/efs/sts/Emotion_Speech_Dataset/0004/Angry/0004_000472.wav,122
5372,2643,4,473,angry,/home/ubuntu/efs/sts/Emotion_Speech_Dataset/0004/Angry/0004_000473.wav.emo.npy,/home/ubuntu/efs/sts/Emotion_Speech_Dataset/0004/Angry/0004_000473.wav,123
5373,2560,4,474,angry,/home/ubuntu/efs/sts/Emotion_Speech_Dataset/0004/Angry/0004_000474.wav.emo.npy,/home/ubuntu/efs/sts/Emotion_Speech_Dataset/0004/Angry/0004_000474.wav,124
5374,2727,4,475,angry,/home/ubuntu/efs/sts/Emotion_Speech_Dataset/0004/Angry/0004_000475.wav.emo.npy,/home/ubuntu/efs/sts/Emotion_Speech_Dataset/0004/Angry/0004_000475.wav,125
5375,2511,4,476,angry,/home/ubuntu/efs/sts/Emotion_Speech_Dataset/0004/Angry/0004_000476.wav.emo.npy,/home/ubuntu/efs/sts/Emotion_Speech_Dataset/0004/Angry/0004_000476.wav,126
5376,2683,4,477,angry,/home/ubuntu/efs/sts/Emotion_Speech_Dataset/0004/Angry/0004_000477.wav.emo.npy,/home/ubuntu/efs/sts/Emotion_Speech_Dataset/0004/Angry/0004_000477.wav,127
5377,2593,4,478,angry,/home/ubuntu/efs/sts/Emotion_Speech_Dataset/0004/Angry/0004_000478.wav.emo.npy,/home/ubuntu/efs/sts/Emotion_Speech_Dataset/0004/Angry/0004_000478.wav,128
5378,2763,4,479,angry,/home/ubuntu/efs/sts/Emotion_Speech_Dataset/0004/Angry/0004_000479.wav.emo.npy,/home/ubuntu/efs/sts/Emotion_Speech_Dataset/0004/Angry/0004_000479.wav,129
5379,2786,4,480,angry,/home/ubuntu/efs/sts/Emotion_Speech_Dataset/0004/Angry/0004_000480.wav.emo.npy,/home/ubuntu/efs/sts/Emotion_Speech_Dataset/0004/Angry/0004_000480.wav,130
5380,2465,4,481,angry,/home/ubuntu/efs/sts/Emotion_Speech_Dataset/0004/Angry/0004_000481.wav.emo.npy,/home/ubuntu/efs/sts/Emotion_Speech_Dataset/0004/Angry/0004_000481.wav,131
5381,2635,4,482,angry,/home/ubuntu/efs/sts/Emotion_Speech_Dataset/0004/Angry/0004_000482.wav.emo.npy,/home/ubuntu/efs/sts/Emotion_Speech_Dataset/0004/Angry/0004_000482.wav,132
5382,2551,4,483,angry,/home/ubuntu/efs/sts/Emotion_Speech_Dataset/0004/Angry/0004_000483.wav.emo.npy,/home/ubuntu/efs/sts/Emotion_Speech_Dataset/0004/Angry/0004_000483.wav,133
5383,2720,4,484,angry,/home/ubuntu/efs/sts/Emotion_Speech_Dataset/0004/Angry/0004_000484.wav.emo.npy,/home/ubuntu/efs/sts/Emotion_Speech_Dataset/0004/Angry/0004_000484.wav,134
5384,2505,4,485,angry,/home/ubuntu/efs/sts/Emotion_Speech_Dataset/0004/Angry/0004_000485.wav.emo.npy,/home/ubuntu/efs/sts/Emotion_Speech_Dataset/0004/Angry/0004_000485.wav,135
5385,2677,4,486,angry,/home/ubuntu/efs/sts/Emotion_Speech_Dataset/0004/Angry/0004_000486.wav.emo.npy,/home/ubuntu/efs/sts/Emotion_Speech_Dataset/0004/Angry/0004_000486.wav,136
5386,2588,4,487,angry,/home/ubuntu/efs/sts/Emotion_Speech_Dataset/0004/Angry/0004_000487.wav.emo.npy,/home/ubuntu/efs/sts/Emotion_Speech_Dataset/0004/Angry/0004_000487.wav,137
5387,2760,4,488,angry,/home/ubuntu/efs/sts/Emotion_Speech_Dataset/0004/Angry/0004_000488.wav.emo.npy,/home/ubuntu/efs/sts/Emotion_Speech_Dataset/0004/Angry/0004_000488.wav,138
5388,2486,4,489,angry,/home/ubuntu/efs/sts/Emotion_Speech_Dataset/0004/Angry/0004_000489.wav.emo.npy,/home/ubuntu/efs/sts/Emotion_Speech_Dataset/0004/Angry/0004_000489.wav,139
5389,2481,4,490,angry,/home/ubuntu/efs/sts/Emotion_Speech_Dataset/0004/Angry/0004_000490.wav.emo.npy,/home/ubuntu/efs/sts/Emotion_Speech_Dataset/0004/Angry/0004_000490.wav,140
5390,2653,4,491,angry,/home/ubuntu/efs/sts/Emotion_Speech_Dataset/0004/Angry/0004_000491.wav.emo.npy,/home/ubuntu/efs/sts/Emotion_Speech_Dataset/0004/Angry/0004_000491.wav,141
5391,2568,4,492,angry,/home/ubuntu/efs/sts/Emotion_Speech_Dataset/0004/Angry/0004_000492.wav.emo.npy,/home/ubuntu/efs/sts/Emotion_Speech_Dataset/0004/Angry/0004_000492.wav,142
5392,2735,4,493,angry,/home/ubuntu/efs/sts/Emotion_Speech_Dataset/0004/Angry/0004_000493.wav.emo.npy,/home/ubuntu/efs/sts/Emotion_Speech_Dataset/0004/Angry/0004_000493.wav,143
5393,2519,4,494,angry,/home/ubuntu/efs/sts/Emotion_Speech_Dataset/0004/Angry/0004_000494.wav.emo.npy,/home/ubuntu/efs/sts/Emotion_Speech_Dataset/0004/Angry/0004_000494.wav,144
5394,2688,4,495,angry,/home/ubuntu/efs/sts/Emotion_Speech_Dataset/0004/Angry/0004_000495.wav.emo.npy,/home/ubuntu/efs/sts/Emotion_Speech_Dataset/0004/Angry/0004_000495.wav,145
5395,2598,4,496,angry,/home/ubuntu/efs/sts/Emotion_Speech_Dataset/0004/Angry/0004_000496.wav.emo.npy,/home/ubuntu/efs/sts/Emotion_Speech_Dataset/0004/Angry/0004_000496.wav,146
5396,2769,4,497,angry,/home/ubuntu/efs/sts/Emotion_Speech_Dataset/0004/Angry/0004_000497.wav.emo.npy,/home/ubuntu/efs/sts/Emotion_Speech_Dataset/0004/Angry/0004_000497.wav,147
5397,2494,4,498,angry,/home/ubuntu/efs/sts/Emotion_Speech_Dataset/0004/Angry/0004_000498.wav.emo.npy,/home/ubuntu/efs/sts/Emotion_Speech_Dataset/0004/Angry/0004_000498.wav,148
5398,2669,4,499,angry,/home/ubuntu/efs/sts/Emotion_Speech_Dataset/0004/Angry/0004_000499.wav.emo.npy,/home/ubuntu/efs/sts/Emotion_Speech_Dataset/0004/Angry/0004_000499.wav,149
5399,2492,4,500,angry,/home/ubuntu/efs/sts/Emotion_Speech_Dataset/0004/Angry/0004_000500.wav.emo.npy,/home/ubuntu/efs/sts/Emotion_Speech_Dataset/0004/Angry/0004_000500.wav,150
5400,2668,4,501,angry,/home/ubuntu/efs/sts/Emotion_Speech_Dataset/0004/Angry/0004_000501.wav.emo.npy,/home/ubuntu/efs/sts/Emotion_Speech_Dataset/0004/Angry/0004_000501.wav,151
5401,2582,4,502,angry,/home/ubuntu/efs/sts/Emotion_Speech_Dataset/0004/Angry/0004_000502.wav.emo.npy,/home/ubuntu/efs/sts/Emotion_Speech_Dataset/0004/Angry/0004_000502.wav,152
5402,2752,4,503,angry,/home/ubuntu/efs/sts/Emotion_Speech_Dataset/0004/Angry/0004_000503.wav.emo.npy,/home/ubuntu/efs/sts/Emotion_Speech_Dataset/0004/Angry/0004_000503.wav,153
5403,2537,4,504,angry,/home/ubuntu/efs/sts/Emotion_Speech_Dataset/0004/Angry/0004_000504.wav.emo.npy,/home/ubuntu/efs/sts/Emotion_Speech_Dataset/0004/Angry/0004_000504.wav,154
5404,2709,4,505,angry,/home/ubuntu/efs/sts/Emotion_Speech_Dataset/0004/Angry/0004_000505.wav.emo.npy,/home/ubuntu/efs/sts/Emotion_Speech_Dataset/0004/Angry/0004_000505.wav,155
5405,2624,4,506,angry,/home/ubuntu/efs/sts/Emotion_Speech_Dataset/0004/Angry/0004_000506.wav.emo.npy,/home/ubuntu/efs/sts/Emotion_Speech_Dataset/0004/Angry/0004_000506.wav,156
5406,2795,4,507,angry,/home/ubuntu/efs/sts/Emotion_Speech_Dataset/0004/Angry/0004_000507.wav.emo.npy,/home/ubuntu/efs/sts/Emotion_Speech_Dataset/0004/Angry/0004_000507.wav,157
5407,2452,4,508,angry,/home/ubuntu/efs/sts/Emotion_Speech_Dataset/0004/Angry/0004_000508.wav.emo.npy,/home/ubuntu/efs/sts/Emotion_Speech_Dataset/0004/Angry/0004_000508.wav,158
5408,2631,4,509,angry,/home/ubuntu/efs/sts/Emotion_Speech_Dataset/0004/Angry/0004_000509.wav.emo.npy,/home/ubuntu/efs/sts/Emotion_Speech_Dataset/0004/Angry/0004_000509.wav,159
5409,2659,4,510,angry,/home/ubuntu/efs/sts/Emotion_Speech_Dataset/0004/Angry/0004_000510.wav.emo.npy,/home/ubuntu/efs/sts/Emotion_Speech_Dataset/0004/Angry/0004_000510.wav,160
5410,2570,4,511,angry,/home/ubuntu/efs/sts/Emotion_Speech_Dataset/0004/Angry/0004_000511.wav.emo.npy,/home/ubuntu/efs/sts/Emotion_Speech_Dataset/0004/Angry/0004_000511.wav,161
5411,2743,4,512,angry,/home/ubuntu/efs/sts/Emotion_Speech_Dataset/0004/Angry/0004_000512.wav.emo.npy,/home/ubuntu/efs/sts/Emotion_Speech_Dataset/0004/Angry/0004_000512.wav,162
5412,2522,4,513,angry,/home/ubuntu/efs/sts/Emotion_Speech_Dataset/0004/Angry/0004_000513.wav.emo.npy,/home/ubuntu/efs/sts/Emotion_Speech_Dataset/0004/Angry/0004_000513.wav,163
5413,2695,4,514,angry,/home/ubuntu/efs/sts/Emotion_Speech_Dataset/0004/Angry/0004_000514.wav.emo.npy,/home/ubuntu/efs/sts/Emotion_Speech_Dataset/0004/Angry/0004_000514.wav,164
5414,2603,4,515,angry,/home/ubuntu/efs/sts/Emotion_Speech_Dataset/0004/Angry/0004_000515.wav.emo.npy,/home/ubuntu/efs/sts/Emotion_Speech_Dataset/0004/Angry/0004_000515.wav,165
5415,2776,4,516,angry,/home/ubuntu/efs/sts/Emotion_Speech_Dataset/0004/Angry/0004_000516.wav.emo.npy,/home/ubuntu/efs/sts/Emotion_Speech_Dataset/0004/Angry/0004_000516.wav,166
5416,2467,4,517,angry,/home/ubuntu/efs/sts/Emotion_Speech_Dataset/0004/Angry/0004_000517.wav.emo.npy,/home/ubuntu/efs/sts/Emotion_Speech_Dataset/0004/Angry/0004_000517.wav,167
5417,2648,4,518,angry,/home/ubuntu/efs/sts/Emotion_Speech_Dataset/0004/Angry/0004_000518.wav.emo.npy,/home/ubuntu/efs/sts/Emotion_Speech_Dataset/0004/Angry/0004_000518.wav,168
5418,2554,4,519,angry,/home/ubuntu/efs/sts/Emotion_Speech_Dataset/0004/Angry/0004_000519.wav.emo.npy,/home/ubuntu/efs/sts/Emotion_Speech_Dataset/0004/Angry/0004_000519.wav,169
5419,2575,4,520,angry,/home/ubuntu/efs/sts/Emotion_Speech_Dataset/0004/Angry/0004_000520.wav.emo.npy,/home/ubuntu/efs/sts/Emotion_Speech_Dataset/0004/Angry/0004_000520.wav,170
5420,2749,4,521,angry,/home/ubuntu/efs/sts/Emotion_Speech_Dataset/0004/Angry/0004_000521.wav.emo.npy,/home/ubuntu/efs/sts/Emotion_Speech_Dataset/0004/Angry/0004_000521.wav,171
5421,2531,4,522,angry,/home/ubuntu/efs/sts/Emotion_Speech_Dataset/0004/Angry/0004_000522.wav.emo.npy,/home/ubuntu/efs/sts/Emotion_Speech_Dataset/0004/Angry/0004_000522.wav,172
5422,2705,4,523,angry,/home/ubuntu/efs/sts/Emotion_Speech_Dataset/0004/Angry/0004_000523.wav.emo.npy,/home/ubuntu/efs/sts/Emotion_Speech_Dataset/0004/Angry/0004_000523.wav,173
5423,2616,4,524,angry,/home/ubuntu/efs/sts/Emotion_Speech_Dataset/0004/Angry/0004_000524.wav.emo.npy,/home/ubuntu/efs/sts/Emotion_Speech_Dataset/0004/Angry/0004_000524.wav,174
5424,2791,4,525,angry,/home/ubuntu/efs/sts/Emotion_Speech_Dataset/0004/Angry/0004_000525.wav.emo.npy,/home/ubuntu/efs/sts/Emotion_Speech_Dataset/0004/Angry/0004_000525.wav,175
5425,2458,4,526,angry,/home/ubuntu/efs/sts/Emotion_Speech_Dataset/0004/Angry/0004_000526.wav.emo.npy,/home/ubuntu/efs/sts/Emotion_Speech_Dataset/0004/Angry/0004_000526.wav,176
5426,2640,4,527,angry,/home/ubuntu/efs/sts/Emotion_Speech_Dataset/0004/Angry/0004_000527.wav.emo.npy,/home/ubuntu/efs/sts/Emotion_Speech_Dataset/0004/Angry/0004_000527.wav,177
5427,2546,4,528,angry,/home/ubuntu/efs/sts/Emotion_Speech_Dataset/0004/Angry/0004_000528.wav.emo.npy,/home/ubuntu/efs/sts/Emotion_Speech_Dataset/0004/Angry/0004_000528.wav,178
5428,2724,4,529,angry,/home/ubuntu/efs/sts/Emotion_Speech_Dataset/0004/Angry/0004_000529.wav.emo.npy,/home/ubuntu/efs/sts/Emotion_Speech_Dataset/0004/Angry/0004_000529.wav,179
5429,2746,4,530,angry,/home/ubuntu/efs/sts/Emotion_Speech_Dataset/0004/Angry/0004_000530.wav.emo.npy,/home/ubuntu/efs/sts/Emotion_Speech_Dataset/0004/Angry/0004_000530.wav,180
5430,2527,4,531,angry,/home/ubuntu/efs/sts/Emotion_Speech_Dataset/0004/Angry/0004_000531.wav.emo.npy,/home/ubuntu/efs/sts/Emotion_Speech_Dataset/0004/Angry/0004_000531.wav,181
5431,2699,4,532,angry,/home/ubuntu/efs/sts/Emotion_Speech_Dataset/0004/Angry/0004_000532.wav.emo.npy,/home/ubuntu/efs/sts/Emotion_Speech_Dataset/0004/Angry/0004_000532.wav,182
5432,2610,4,533,angry,/home/ubuntu/efs/sts/Emotion_Speech_Dataset/0004/Angry/0004_000533.wav.emo.npy,/home/ubuntu/efs/sts/Emotion_Speech_Dataset/0004/Angry/0004_000533.wav,183
5433,2783,4,534,angry,/home/ubuntu/efs/sts/Emotion_Speech_Dataset/0004/Angry/0004_000534.wav.emo.npy,/home/ubuntu/efs/sts/Emotion_Speech_Dataset/0004/Angry/0004_000534.wav,184
5434,2474,4,535,angry,/home/ubuntu/efs/sts/Emotion_Speech_Dataset/0004/Angry/0004_000535.wav.emo.npy,/home/ubuntu/efs/sts/Emotion_Speech_Dataset/0004/Angry/0004_000535.wav,185
5435,2658,4,536,angry,/home/ubuntu/efs/sts/Emotion_Speech_Dataset/0004/Angry/0004_000536.wav.emo.npy,/home/ubuntu/efs/sts/Emotion_Speech_Dataset/0004/Angry/0004_000536.wav,186
5436,2563,4,537,angry,/home/ubuntu/efs/sts/Emotion_Speech_Dataset/0004/Angry/0004_000537.wav.emo.npy,/home/ubuntu/efs/sts/Emotion_Speech_Dataset/0004/Angry/0004_000537.wav,187
5437,2739,4,538,angry,/home/ubuntu/efs/sts/Emotion_Speech_Dataset/0004/Angry/0004_000538.wav.emo.npy,/home/ubuntu/efs/sts/Emotion_Speech_Dataset/0004/Angry/0004_000538.wav,188
5438,2517,4,539,angry,/home/ubuntu/efs/sts/Emotion_Speech_Dataset/0004/Angry/0004_000539.wav.emo.npy,/home/ubuntu/efs/sts/Emotion_Speech_Dataset/0004/Angry/0004_000539.wav,189
5439,2535,4,540,angry,/home/ubuntu/efs/sts/Emotion_Speech_Dataset/0004/Angry/0004_000540.wav.emo.npy,/home/ubuntu/efs/sts/Emotion_Speech_Dataset/0004/Angry/0004_000540.wav,190
5440,2711,4,541,angry,/home/ubuntu/efs/sts/Emotion_Speech_Dataset/0004/Angry/0004_000541.wav.emo.npy,/home/ubuntu/efs/sts/Emotion_Speech_Dataset/0004/Angry/0004_000541.wav,191
5441,2623,4,542,angry,/home/ubuntu/efs/sts/Emotion_Speech_Dataset/0004/Angry/0004_000542.wav.emo.npy,/home/ubuntu/efs/sts/Emotion_Speech_Dataset/0004/Angry/0004_000542.wav,192
5442,2798,4,543,angry,/home/ubuntu/efs/sts/Emotion_Speech_Dataset/0004/Angry/0004_000543.wav.emo.npy,/home/ubuntu/efs/sts/Emotion_Speech_Dataset/0004/Angry/0004_000543.wav,193
5443,2454,4,544,angry,/home/ubuntu/efs/sts/Emotion_Speech_Dataset/0004/Angry/0004_000544.wav.emo.npy,/home/ubuntu/efs/sts/Emotion_Speech_Dataset/0004/Angry/0004_000544.wav,194
5444,2629,4,545,angry,/home/ubuntu/efs/sts/Emotion_Speech_Dataset/0004/Angry/0004_000545.wav.emo.npy,/home/ubuntu/efs/sts/Emotion_Speech_Dataset/0004/Angry/0004_000545.wav,195
5445,2542,4,546,angry,/home/ubuntu/efs/sts/Emotion_Speech_Dataset/0004/Angry/0004_000546.wav.emo.npy,/home/ubuntu/efs/sts/Emotion_Speech_Dataset/0004/Angry/0004_000546.wav,196
